ID,conversation_id_str,created_at,favorite_count,full_text,id_str,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,translated_text,sentiment
74,1.80E+18,Wed Jun 19 15:10:25 +0000 2024,0,layout ready stock bg boy grup nct 127 dream concert youth mark 200 prada narcissism mark renjun jeno haechan jaemin chenle jisung taeyong yuta doyoung jaehyun bisa qris dan rete t,1.80E+18,in,1,1,0,https://x.com/bxlok/status/1803445236074758478,1414249496,bxlok,layout ready stock bg boy group nct 127 dream concert youth mark 200 prada narcissism mark renjun jeno haechan jaemin chenle jisung taeyong yuta doyoung jaehyun can qris and rete t,Neutral
75,1.80E+18,Wed Jun 19 15:12:49 +0000 2024,339,you can always trust jisung when it comes to praising and appreciating jaemin from the little things that jaemin does to big ones no wonder why jaemin has always adored him until now they are so precious to me,1.80E+18,en,0,1,111,https://x.com/njaeminlands/status/1803445840872407548,1.66E+18,njaeminlands,you can always trust jisung when it comes to praising and appreciating jaemin from the little things that jaemin does to big ones no wonder why jaemin has always adored him until now they are so precious to me,Positive
76,1.80E+18,Wed Jun 19 19:40:53 +0000 2024,0,bu,1.80E+18,und,0,0,0,https://x.com/worldwoonie/status/1803513302217048161,1.59E+18,worldwoonie,this,Neutral
77,1.80E+18,Wed Jun 19 14:33:23 +0000 2024,6,i m in tears srs jaemin is so sweet please be thankful and nice to him he has always been so considerate even with his global fans i love him with every letter of the word,1.80E+18,en,0,0,4,https://x.com/bypinkki/status/1803435917043978670,1.79E+18,bypinkki,i m in tears srs jaemin is so sweet please be thankful and nice to him he has always been so considerate even with his global fans i love him with every letter of the word,Positive
78,1.80E+18,Wed Jun 19 16:05:22 +0000 2024,0,วันคอนเราทำสิ่งนี้ไปแจกนะคะ โชว์หลักฐานการซัพพอร์ตคุณช่างภาพนาก็พอ JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,th,0,0,7,https://x.com/goobgib1004/status/1803459064858554690,3786494473,goobgib1004,"On the day of the concert, we will make this and give it away. Showing evidence of supporting the photographer is enough. JAEMIN 1ST PHOTO EXHIBITION",Positive
79,1.80E+18,Wed Jun 19 20:44:47 +0000 2024,0,seri nao da att desde o dia 13 se ja tivesse em solo br com certeza chegava antes do dia 25,1.80E+18,pt,0,0,0,https://x.com/worldwoonie/status/1803529383640179087,1.59E+18,worldwoonie,"I wouldn't be able to give it since the 13th, if it was already on the ground, it would definitely arrive before the 25th.",Positive
80,1.80E+18,Wed Jun 19 18:28:09 +0000 2024,1,Please suprt jaemin in his first e hibition He deserves the love of the crowd You did your best jaemin Thanks again for your effort and love for nctzen Cant wait for your e hibit narcissism JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,0,0,https://x.com/grungesthic/status/1803494999612596382,1.39E+18,grungesthic,Please support jaemin in his first e hibition He deserves the love of the crowd You did your best jaemin Thanks again for your effort and love for nctzen Cant wait for your e hibit narcissism JAEMIN 1ST PHOTO EXHIBITION,Positive
81,1.80E+18,Wed Jun 19 04:00:01 +0000 2024,16546,NARCISSISM JAEMIN 1st PHOTO EXHIBITION OPEN 29 JUNE 2024 10 00 AM 07 00 PM S Hannam,1.80E+18,en,273,487,11851,https://x.com/NA_RCISSISM_/status/1803276523673100463,1.80E+18,NA_RCISSISM_,NARCISSISM JAEMIN 1st PHOTO EXHIBITION OPEN 29 JUNE 2024 10 00 AM 07 00 PM S Hannam,Neutral
82,1.80E+18,Wed Jun 19 00:05:58 +0000 2024,0,JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,1,0,https://x.com/lxeejjenno_/status/1803217622651249025,1.61E+18,lxeejjenno_,JAEMIN 1ST PHOTO EXHIBITION,Neutral
83,1.80E+18,Wed Jun 19 01:35:06 +0000 2024,0,JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,0,0,https://x.com/rezaaf61/status/1803240054598353140,1.20E+18,rezaaf61,JAEMIN 1ST PHOTO EXHIBITION,Neutral
84,1.80E+18,Wed Jun 19 02:50:18 +0000 2024,1,On the topic of NCT DREAM is a unit that highlights freshness and cuteness using the terms growth and youth JM We are a team full of hope and dreams that live up to the the name of Dream by drawing dreams on the canvas of NCT MY ELOQUENT BOY,1.80E+18,en,1,0,0,https://x.com/hueofserenity/status/1803258980736933893,540700934,hueofserenity,On the topic of NCT DREAM is a unit that highlights freshness and cuteness using the terms growth and youth JM We are a team full of hope and dreams that live up to the the name of Dream by drawing dreams on the canvas of NCT MY ELOQUENT BOY,Positive
85,1.80E+18,Wed Jun 19 02:32:11 +0000 2024,12,Jaemin s fangirl version of narcissism,1.80E+18,en,0,0,0,https://x.com/gammaurss/status/1803254422413385863,1.09E+18,gammaurss,Jaemin s fangirl version of narcissism,Positive
86,1.80E+18,Wed Jun 19 01:28:16 +0000 2024,1,351K 360K ทุกคนพร้อมซัพพอร์ตแกนะ JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,und,0,1,4,https://x.com/NanaJMrabbit/status/1803238335353332229,1.43E+18,NanaJMrabbit,351K 360K Everyone is ready to support JAEMIN 1ST PHOTO EXHIBITION,Positive
87,1.80E+18,Wed Jun 19 01:44:53 +0000 2024,3,น่ารักมา JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,0,4,https://x.com/EyeMoomin/status/1803242518840246508,7.26E+17,EyeMoomin,So cute JAEMIN 1ST PHOTO EXHIBITION,Positive
88,1.80E+18,Wed Jun 19 01:29:22 +0000 2024,1,คนเก่ง 88 5 K 90K อีกไม่กี่วันแล้ว คุณช่างภาพคนเก่งของเรา JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,th,0,1,2,https://x.com/NanaJMrabbit/status/1803238613951664492,1.43E+18,NanaJMrabbit,Smart person 88 5 K 90K a few days away Our talented photographer JAEMIN 1ST PHOTO EXHIBITION,Positive
89,1.80E+18,Wed Jun 19 03:31:15 +0000 2024,8,น่ารั JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,1,14,https://x.com/onyourjbow/status/1803269285621735459,1.12E+18,onyourjbow,Cute JAEMIN 1ST PHOTO EXHIBITION,Positive
90,1.80E+18,Wed Jun 19 02:06:26 +0000 2024,0,Penasaran bgt konsep e hibition jaemin nanti gimana apa colorful lucu kaya gini ya JAEMIN 1ST PHOTO EXHIBITION JAEMIN 1ST PHOTO EXHIBITION JAEMIN 1ST PHOTO EXHIBITION JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,in,0,0,0,https://x.com/mypinkki/status/1803247941345485306,1.70E+18,mypinkki,"I'm really curious about Jaemin's e-hibition concept, what will it look like, cute colors like this? JAEMIN 1ST PHOTO EXHIBITION JAEMIN 1ST PHOTO EXHIBITION JAEMIN 1ST PHOTO EXHIBITION JAEMIN 1ST PHOTO EXHIBITION",Positive
91,1.80E+18,Wed Jun 19 00:00:03 +0000 2024,0,proud of you my baby JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,1,0,https://x.com/cheeseunanaa/status/1803216136542232670,1.66E+18,cheeseunanaa,proud of you my baby JAEMIN 1ST PHOTO EXHIBITION,Positive
92,1.80E+18,Wed Jun 19 01:01:43 +0000 2024,1,acho que a eduarda já nao me aguenta mais assim no chat dela,1.80E+18,pt,0,1,0,https://x.com/jaemsbambi/status/1803231654854394044,1.75E+18,jaemsbambi,I think Eduarda can't stand me like this in her chat anymore,Negative
93,1.80E+18,Wed Jun 19 02:37:45 +0000 2024,0,ini anak kicikk yang kabur ke TK karena ngambek sama neneknya y JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,in,0,0,0,https://x.com/blueberriesbo/status/1803255821142466724,1.71E+18,blueberriesbo,"this is the little kid who ran away to kindergarten because he was sulking at his grandmother, y JAEMIN 1ST PHOTO EXHIBITION",Positive
94,1.80E+18,Wed Jun 19 04:00:55 +0000 2024,0,วิชาศิลปะกับคุณครูแจมมี่ คะแนนเต็ม 10 ให้ไปเลย 100 JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,th,0,0,1,https://x.com/blueraly/status/1803276753487663415,2540790481,blueraly,"Art class with Teacher Jammy, full score of 10, give it 100 JAEMIN 1ST PHOTO EXHIBITION",Positive
95,1.80E+18,Wed Jun 19 01:32:39 +0000 2024,0,แจมมี่ในผ้าห่ม JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,0,0,https://x.com/onyourmoeii/status/1803239439965315287,1.08E+18,onyourmoeii,Jammy in a blanket JAEMIN 1ST PHOTO EXHIBITION,Neutral
96,1.80E+18,Wed Jun 19 00:52:14 +0000 2024,0,Nadut nadut nadut nadut JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,0,0,https://x.com/jaemjoyyi/status/1803229269881135229,1.51E+18,jaemjoyyi,Inflated inflated inflated inflated YAMIN 1ST PHOTO EXHIBITION,Positive
97,1.80E+18,Wed Jun 19 03:10:57 +0000 2024,0,my nyangis,1.80E+18,tl,0,0,0,https://x.com/ilanana13/status/1803264178188329305,1.54E+18,ilanana13,my nyangis,Neutral
98,1.80E+18,Wed Jun 19 00:35:54 +0000 2024,0,JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,0,0,https://x.com/njmlilac/status/1803225156774711415,1.34E+18,njmlilac,JAEMIN 1ST PHOTO EXHIBITION,Neutral
99,1.80E+18,Wed Jun 19 03:10:11 +0000 2024,0,JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,en,0,0,0,https://x.com/BeMyDearmynana/status/1803263984067641453,3062306832,BeMyDearmynana,JAEMIN 1ST PHOTO EXHIBITION,Neutral
100,1.80E+18,Wed Jun 19 01:30:59 +0000 2024,0,รอยยิ้มเช้านี้ของคุณมากจากสิ่งนี้ JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,und,0,1,0,https://x.com/jaemii3lll/status/1803239018844610701,1.48E+18,jaemii3lll,Your smile this morning came from this. JAEMIN 1ST PHOTO EXHIBITION,Positive
105,1.80E+18,Fri Jun 21 00:08:19 +0000 2024,0,JAEMIN ORANGE HAIR OMG,1.80E+18,in,0,0,0,https://x.com/nahyuckthinkers/status/1803942991905579482,1.30E+18,nahyuckthinkers,JAEMIN ORANGE HAIR OMG,Positive
106,1.80E+18,Fri Jun 21 00:37:42 +0000 2024,1,ห๋ อันนี้สปอนคอนทงคอนเท้นไรปะ JAEMIN 1ST PHOTO EXHIBITION,1.80E+18,und,0,0,5,https://x.com/Katz0/status/1803950387755651471,1.03E+18,Katz0,"Well, this one is sponcon. What is the content? JAEMIN 1ST PHOTO EXHIBITION",Positive
107,1.80E+18,Fri Jun 21 00:15:38 +0000 2024,0,Jaemin jeruk love you,1.80E+18,en,0,0,0,https://x.com/jaemyeochin/status/1803944833440190813,1.71E+18,jaemyeochin,Jaemin orange love you,Positive
108,1.80E+18,Fri Jun 21 00:27:55 +0000 2024,0,jaemin jeruk is back,1.80E+18,in,0,0,0,https://x.com/jaemeericano/status/1803947922603835520,1.08E+18,jaemeericano,Jaemin Orange is back,Positive
109,1.80E+18,Fri Jun 21 00:10:10 +0000 2024,0,Liat jaemin pake jam ganteng huh,1.80E+18,in,0,0,0,https://x.com/jaemyeochin/status/1803943459243594040,1.71E+18,jaemyeochin,Look at Jaemin wearing a handsome watch huh,Positive
111,1.80E+18,Fri Jun 21 00:14:38 +0000 2024,2,นาดุ๋ง นาบารากิ แวะมากดรีแอคให้แจมินกันน๊า แพ้พเดียวเลยคับ จริงๆๆ ขอบคุณคุณจขทวมากๆ นะคับ,1.80E+18,th,0,0,6,https://x.com/ykjamseul/status/1803944582394306663,1.11E+18,ykjamseul,Nadung Nabaraki stopped by to react to Jaemin. I really lost just once. Thank you Khun Chakthaw very much.,Positive
113,1.80E+18,Fri Jun 21 00:09:16 +0000 2024,64,오늘 공패 넘 좋아ㅏㅏ,1.80E+18,ko,1,2,95,https://x.com/jmismybabe/status/1803943230704357559,7.84E+17,jmismybabe,I really like the ball and loss todayㅏㅏ,Positive
114,1.80E+18,Fri Jun 21 00:36:29 +0000 2024,1,jaemin s hair color,1.80E+18,en,0,0,0,https://x.com/loveleejaem/status/1803950079365255281,1.60E+18,loveleejaem,jaemin s hair color,Positive
115,1.80E+18,Fri Jun 21 00:34:04 +0000 2024,6,welcome back orange hair na jaemin,1.80E+18,en,1,0,0,https://x.com/nanaveias/status/1803949469765152935,1.40E+18,nanaveias,welcome back orange hair na jaemin,Positive
116,1.80E+18,Fri Jun 21 00:21:59 +0000 2024,0,JAEMIN ORANGE HAIR,1.80E+18,in,0,0,0,https://x.com/813nyang/status/1803946432627671348,1.67E+18,813nyang,JAEMIN ORANGE HAIR,Positive
117,1.80E+18,Fri Jun 21 00:34:55 +0000 2024,0,a eduarda me odeia,1.80E+18,pt,1,0,0,https://x.com/jaemsbambi/status/1803949684689383832,1.75E+18,jaemsbambi,Eduardo hates me,Negative
118,1.80E+18,Fri Jun 21 00:12:19 +0000 2024,0,Welcome back jaemin jeruk,1.80E+18,en,0,0,0,https://x.com/nahyuckthinkers/status/1803943999499309482,1.30E+18,nahyuckthinkers,Welcome back Jaemin Orange,Positive
119,1.80E+18,Fri Jun 21 00:29:43 +0000 2024,0,Yang mau ke Thailand safe skies ganteng Seger banget kaya jeruk,1.80E+18,in,0,0,0,https://x.com/3lunala/status/1803948375970287723,1.67E+18,3lunala,"Those who want to go to Thailand, safe skies, are handsome, really fresh like oranges",Positive
120,1.80E+18,Fri Jun 21 00:34:42 +0000 2024,0,LINDA MEU DEUS,1.80E+18,pt,0,1,0,https://x.com/jaemsbambi/status/1803949631102935052,1.75E+18,jaemsbambi,BEAUTIFUL MY GOD,Positive
121,1.81E+18,Sat Jun 29 01:45:47 +0000 2024,1424,재민이 사진전,1.81E+18,ko,37,0,998,https://x.com/jamong1323/status/1806866623137292702,1.42E+18,jamong1323,Jaemin’s photo exhibition,Neutral
122,1.81E+18,Sat Jun 29 03:35:06 +0000 2024,292,Dear JAEMIN sayang congrats on your first e hibition I really feel your love Thank you so much for everything We are so proud of you My heart is always beside yours JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,1,76,170,https://x.com/najaeminnesia/status/1806894134902538621,1.34E+18,najaeminnesia,Dear JAEMIN sayang congrats on your first e hibition I really feel your love Thank you so much for everything We are so proud of you My heart is always beside yours JAEMIN PHOTOGRAPHER DEBUT,Positive
123,1.81E+18,Sat Jun 29 22:04:16 +0000 2024,73,USA 🇺🇸 GO | PLEASE RT NCT Jaemin Narcissism E hibition MD First Payment 3 50 79 Deadline July 1 Form,1.81E+18,en,9,1,9,https://x.com/sunnysideGOs/status/1807173264050954539,1.13E+18,sunnysideGOs,USA 🇺🇸 GO | PLEASE RT NCT Jaemin Narcissism E hibition MD First Payment 3 50 79 Deadline July 1 Form,Neutral
124,1.81E+18,Sat Jun 29 22:06:24 +0000 2024,4,6月29日福岡県大牟田市Back streetで開催されたファッションオノデラ2周年記念祭にスピーカーよんでもらいました！朝まで盛り上がりました！,1.81E+18,ja,0,0,0,https://x.com/t4stereo/status/1807173800246861940,1.17E+18,t4stereo,"On June 29th, I was a speaker at the Fashion Onodera 2nd Anniversary Festival held at Back street in Omuta City, Fukuoka Prefecture! It was exciting until the morning!",Positive
125,1.81E+18,Sat Jun 29 18:54:21 +0000 2024,151,UPDATE [ 3 48AM KST jaemin rise to trending 6 WorldWide with 800k tweets ‍ 재민작가님 나르시시즘 기대된당힛 is trending 20 WorldWide JAEMIN PHOTOGRAPHER DEBUT is trending 25 WorldWide,1.81E+18,ko,10,37,102,https://x.com/hourlyjaeminn/status/1807125469734851064,1.55E+18,hourlyjaeminn,UPDATE [ 3 48AM KST jaemin rise to trending 6 WorldWide with 800k tweets ‍ Writer Jaemin's narcissism is expected is trending 20 WorldWide JAEMIN PHOTOGRAPHER DEBUT is trending 25 WorldWide,Positive
126,1.81E+18,Sat Jun 29 19:14:40 +0000 2024,19,hasta ahora ¿cuáles son sus fotos favoritas de renjun en la e hibición de jaemin personalmente las mías son estas dejen las suyas con los tags corresndientes ‿ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,es,1,2,4,https://x.com/zqrenchin/status/1807130584352768150,1.76E+18,zqrenchin,"So far, what are your favorite photos of Renjun in Jaemin's exhibition, personally, mine are these, leave yours with the corresponding tags ‿ JAEMIN PHOTOGRAPHER DEBUT",Neutral
127,1.81E+18,Sat Jun 29 23:22:22 +0000 2024,25,Day 2 Narcissism JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,45,1,https://x.com/cloudiewaa_/status/1807192917762802170,1.61E+18,cloudiewaa_,Day 2 Narcissism JAEMIN PHOTOGRAPHER DEBUT,Positive
128,1.81E+18,Sat Jun 29 10:19:21 +0000 2024,8,[INFO OPEN PO PRE ORDER JAEMIN NARCISSISM MERCHANDISE MD] with ditutup lebih cepat yaitu Senin 1 Juli 2024 jam 22 00 WIB ⏰ Daftar Harga Form Order Pengiriman dari Yogyakarta,1.81E+18,in,1,0,3,https://x.com/najaeminnesia/status/1806995864432570696,1.34E+18,najaeminnesia,"[INFO OPEN PO PRE ORDER JAEMIN NARCISSISM MERCHANDISE MD] with closing early, namely Monday 1 July 2024 at 22 00 WIB ⏰ Price List Order Form Delivery from Yogyakarta",Neutral
129,1.81E+18,Sat Jun 29 19:57:28 +0000 2024,1,JAEMIN IM SO PROUD OF YOU LOVE FROM THIS TO THIS,1.81E+18,en,0,0,1,https://x.com/ajrisiimome/status/1807141353895457128,1.32E+18,ajrisiimome,JAEMIN IM SO PROUD OF YOU LOVE FROM THIS TO THIS,Positive
130,1.81E+18,Sat Jun 29 23:48:22 +0000 2024,5,DAY 2 JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/zjmskylight/status/1807199462386962495,819601693,zjmskylight,DAY 2 JAEMIN PHOTOGRAPHER DEBUT,Positive
131,1.81E+18,Sat Jun 29 21:26:57 +0000 2024,18,5 25AM KST JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,8,https://x.com/hourlyjaeminn/status/1807163872845152621,1.55E+18,hourlyjaeminn,5 25AM KST JAEMIN PHOTOGRAPHER DEBUT,Positive
132,1.81E+18,Sat Jun 29 21:27:18 +0000 2024,11,e vcs nada,1.81E+18,pt,0,2,0,https://x.com/jaemsbambi/status/1807163961231688111,1.75E+18,jaemsbambi,and you nothing,Negative
133,1.81E+18,Sat Jun 29 18:34:19 +0000 2024,0,JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/najaemgurlfrien/status/1807120426952544516,1.63E+18,najaemgurlfrien,JAEMIN PHOTOGRAPHER DEBUT,Positive
134,1.81E+18,Sat Jun 29 23:28:59 +0000 2024,1,Thanks Jaemin for,1.81E+18,en,0,0,0,https://x.com/Yun4_kty/status/1807194582456615367,1.74E+18,Yun4_kty,Thanks Jaemin for,Positive
135,1.81E+18,Sat Jun 29 18:29:57 +0000 2024,23,พรุ่งนี้เรามีเทรนกันต่อนะคะ อย่าลืมเช็คคำผิดถูกของแท็กด้วยนะคะ คัดลอกของเราเก็บไว้ได้เลยคับ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,3,45,https://x.com/tonyjaem/status/1807119330263630077,2290414357,tonyjaem,Tomorrow we continue training. Don't forget to check the tags for spelling mistakes as well. You can copy ours and keep it. JAEMIN PHOTOGRAPHER DEBUT,Positive
136,1.81E+18,Sat Jun 29 23:59:33 +0000 2024,0,grabe ung pagka proud ko di ko mae plain,1.81E+18,tl,0,0,0,https://x.com/ilanana13/status/1807202277201203263,1.54E+18,ilanana13,I'm so proud that I can't explain,Positive
137,1.81E+18,Sat Jun 29 23:40:14 +0000 2024,0,Day 2 Narcissism JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,8,0,https://x.com/jaaeemsgf/status/1807197414010523968,1.67E+18,jaaeemsgf,Day 2 Narcissism JAEMIN PHOTOGRAPHER DEBUT,Positive
